2010,24,519.96,196.60,38.95,69.45,1,-1,-1,-1
2010,25,363.35,166.61,35.10,62.62,1,-1,-1,-1
2011,24,521.55,197.67,35.78,63.73,1,-1,-1,-1
2011,25,363.01,167.14,35.63,63.54,1,-1,-1,-1
2012,24,522.08,197.53,35.95,64.02,1,-1,-1,-1
2012,25,362.04,167.31,36.87,65.86,1,-1,-1,-1
2013,24,522.91,196.84,36.01,64.12,1,-1,-1,-1
2013,25,361.06,168.00,37.30,66.74,1,-1,-1,-1
2014,24,523.93,195.30,34.58,61.51,1,-1,-1,-1
2014,25,360.71,168.90,37.44,67.06,1,-1,-1,-1
2015,24,524.86,195.43,32.87,58.48,1,-1,-1,-1
2015,25,360.61,170.52,37.46,67.17,1,-1,-1,-1
2016,24,525.85,194.85,32.24,57.36,1,-1,-1,-1
2016,25,361.50,172.43,34.97,62.60,1,-1,-1,-1
2017,24,525.60,192.65,33.18,58.99,1,-1,-1,-1
2017,25,361.87,173.11,34.01,60.81,1,-1,-1,-1
2018,24,523.99,189.89,37.20,66.21,1,-1,-1,-1
2018,25,361.06,173.33,36.24,64.87,1,-1,-1,-1
2019,24,521.41,185.07,43.27,77.10,1,-1,-1,-1
2019,25,359.58,172.11,38.13,68.27,1,-1,-1,-1
2020,24,521.21,184.41,44.66,79.56,1,-1,-1,-1
2020,25,359.76,175.47,36.73,65.72,1,-1,-1,-1
2021,24,522.90,186.75,41.61,74.18,1,-1,-1,-1
2021,25,361.16,179.44,33.55,60.01,1,-1,-1,-1
2022,24,525.03,185.18,38.09,67.89,1,-1,-1,-1
2022,25,361.71,181.57,32.35,57.83,1,-1,-1,-1
2023,24,527.24,185.33,35.24,62.75,1,-1,-1,-1
2023,25,361.32,181.61,33.11,59.11,1,-1,-1,-1
2024,24,529.29,185.44,33.03,58.82,1,-1,-1,-1
2024,25,361.18,182.76,32.90,58.75,1,-1,-1,-1
2025,24,530.68,184.84,32.24,57.42,1,-1,-1,-1
2025,25,361.03,185.56,32.10,57.29,1,-1,-1,-1
2026,24,530.56,183.98,33.15,58.98,1,-1,-1,-1
2026,25,360.89,189.03,30.72,54.87,1,-1,-1,-1
2027,24,530.49,182.36,33.50,59.55,1,-1,-1,-1
2027,25,360.27,189.52,31.41,56.09,1,-1,-1,-1
2028,24,530.36,179.79,35.12,62.44,1,-1,-1,-1
2028,25,358.07,185.67,34.28,61.19,1,-1,-1,-1
2029,24,531.67,180.17,34.29,60.91,1,-1,-1,-1
2029,25,359.64,192.60,30.59,54.71,1,-1,-1,-1
2030,24,527.31,173.06,43.66,77.62,1,-1,-1,-1
2030,25,359.42,194.08,30.29,54.19,1,-1,-1,-1
2031,24,527.80,173.55,43.55,77.39,1,-1,-1,-1
2031,25,357.60,192.72,32.88,58.72,1,-1,-1,-1
2032,24,528.65,172.65,43.42,77.12,1,-1,-1,-1
2032,25,354.55,189.33,39.33,70.16,1,-1,-1,-1
2033,24,530.19,172.36,42.22,75.01,1,-1,-1,-1
2033,25,357.49,199.23,32.92,58.86,1,-1,-1,-1
2034,24,532.00,171.00,40.58,72.15,1,-1,-1,-1
2034,25,355.52,195.41,36.04,64.51,1,-1,-1,-1
2035,24,532.69,171.20,39.90,71.01,1,-1,-1,-1
2035,25,357.42,199.96,31.30,56.14,1,-1,-1,-1
2036,24,535.03,170.66,37.42,66.60,1,-1,-1,-1
2036,25,355.55,196.26,35.41,63.57,1,-1,-1,-1
2037,24,533.20,165.79,42.53,75.69,1,-1,-1,-1
2037,25,355.18,196.99,34.35,61.56,1,-1,-1,-1
2038,24,533.21,165.35,44.31,78.83,1,-1,-1,-1
2038,25,355.62,197.90,32.77,58.69,1,-1,-1,-1
2039,24,533.20,163.96,45.00,80.07,1,-1,-1,-1
2039,25,356.38,200.90,31.01,55.56,1,-1,-1,-1
2040,24,537.68,167.99,36.90,65.65,1,-1,-1,-1
